,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
52,2021.07.01,596681c1104643b24621dfe52e4bcf7b,1,77,23,Курганинск,3,24,17.692501,,
53,2021.07.01,cf3782ca7acf104fd73493e110217857,1,2,23,Курганинск,3,0,4.0600004,,6507.087
54,2021.07.01,01deda104466d173a69e2f16f2d60953,3,7,23,Курганинск,1,39,2674.7,1780.0825,5731.282
55,2021.07.01,fe85c09f1143b88c8cb6f2ed1d49d918,3,20,23,Курганинск,1,36,1398.8099,756.735,4525.8364
56,2021.07.01,e6b31c5316d7f704e035263fde801b05,1,26,23,Курганинск,2,53,22.6975,10.5,
57,2021.07.01,8f7d8129407adce2ebc14608d1810d55,9,5,23,Курганинск,1,43,1103.3225,529.97003,
58,2021.07.01,bd6c7b43a4c82ba05f68c132d352b5e3,6,26,23,Курганинск,3,44,362.8975,152.705,
59,2021.07.01,169937e7f4cd98ee8b89ad0f3afd0b4f,6,9,23,Курганинск,1,30,637.2975,357.1225,35643.023
60,2021.07.01,e396c8b4e5b4b8d5685f2415a41efeca,1,16,23,Курганинск,2,25,4.672501,,
61,2021.07.01,ea6e741a610b27a0ec6ba326622236aa,5,7,23,Курганинск,2,48,2522.0127,1666.735,
62,2021.07.01,a56f922277e3a907d0e372b8ec05b5b2,10,63,23,Курганинск,1,59,124.285,84.28,
63,2021.07.01,8663ba1ee57b72d97afaa90abf39fb15,1,26,23,Курганинск,1,33,9.502501,,2909.2825
64,2021.07.01,e8e68af80cdd99e21e95a4cf8b46f875,1,9,23,Курганинск,1,37,312.97,83.65001,6867.4287
65,2021.07.01,2ffddc68d01abb78a21f8422f698008b,5,7,23,Курганинск,3,68,58.3275,58.205,
66,2021.07.01,6db2e7b27693e6aca35ee55709351d65,6,26,23,Курганинск,3,0,123.182495,66.3775,927.9006
67,2021.07.01,fa2f8b930a199257ba27597ee85b0c6c,1,18,23,Курганинск,1,17,75.880005,41.0025,16729.809
68,2021.07.01,dc425b2857f5663d6a0c6f1eab65f785,1,10,23,Курганинск,2,59,413.56,151.14749,45.16743
69,2021.07.01,091e06c5b81a0ee968d9f1e1c21daeb8,14,63,23,Курганинск,1,60,750.155,681.36255,
70,2021.07.01,30d4a013a67a53c12fcd74b2d0411446,1,16,23,Курганинск,2,39,768.0225,501.55,18621.002
71,2021.07.01,a09d2657fa9cf9bb39ca4850ff6cffc0,10,29,23,Курганинск,2,37,539.1925,245.19249,20633.035
72,2021.07.01,86e9c735b668039ace4e2b0255216718,5,15,23,Курганинск,2,23,382.34,134.48749,49914.34
73,2021.07.01,7b3d0aaf0bb3ae2e7d0bde9916392e4e,6,7,23,Курганинск,1,34,96.705,63.682503,6.488858
74,2021.07.01,b00932650aee6e5e2869560777f3b1b6,3,26,23,Курганинск,2,25,200.62,108.7975,18649.379
